station,net_node,hour,threshold,nodes_CA,nodes_TCA,reduction_pct
동묘앞,3830591800,17,42.7,1683,67,96.02
동대문,7195666618,17,42.7,1827,1,99.95
종로3가,4198116864,17,42.7,1363,288,78.87
종로3가,4197560774,17,42.7,1595,249,84.39
정릉,3828480980,17,42.7,700,1,99.86
솔샘,3841342870,17,42.7,826,295,64.29
삼양사거리,3841342963,17,42.7,1425,811,43.09
삼양,3840741768,17,42.7,1428,1019,28.64
화계,436865378,17,42.7,1464,506,65.44
가오리,3840936112,17,42.7,1346,871,35.29
4.19민주묘지,3841077641,17,42.7,939,206,78.06
솔밭공원,3626451463,17,42.7,493,202,59.03
북한산우이,11824482197,17,42.7,274,138,49.64
시청,7677568503,17,42.7,1206,330,72.64
노량진,4627778176,17,42.7,411,1,99.76
김포공항,7981330101,17,42.7,553,1,99.82
김포공항,4874729815,17,42.7,614,1,99.84
옥수,8222891384,17,42.7,318,1,99.69
신도림,5119449050,17,42.7,331,81,75.53
수서,11563289590,17,42.7,234,51,78.21
연신내,10678122489,17,42.7,1643,1074,34.63
뚝섬,8498978693,17,42.7,756,277,63.36
동대문역사문화공원,414685825,17,42.7,1759,1,99.94
동대문역사문화공원,1945254583,17,42.7,1864,424,77.25
종합운동장,13894950326,17,42.7,402,1,99.75
홍대입구,13227913200,17,42.7,2129,1787,16.06
942정거장,436815896,17,42.7,625,97,84.48
한성대입구,5973684086,18,38.0,1088,1,99.91
제기동,9655918649,18,38.0,1288,1,99.92
신이문,3831106833,18,38.0,1042,1,99.9
회기,9776882774,18,38.0,1756,4,99.77
월계,3834716670,18,38.0,300,1,99.67
녹천,3834717475,18,38.0,227,1,99.56
광운대,436854528,18,38.0,396,1,99.75
창동,3834608837,18,38.0,424,2,99.53
방학,3846919916,18,38.0,688,1,99.85
오류동,8508812072,18,38.0,98,1,98.98
개봉,5442986444,18,38.0,390,1,99.74
구일,3210749463,18,38.0,272,1,99.63
일원,9454279402,18,38.0,208,2,99.04
양원,9534964626,18,38.0,911,1,99.89
한남,3852156874,18,38.0,249,1,99.6
수색,11944713936,18,38.0,364,1,99.73
940정거장,3011994542,18,38.0,315,1,99.68
중랑,10138603166,18,38.0,1617,1,99.94
망우,9760894592,18,38.0,1800,1,99.94
국회의사당,2932339394,18,38.0,587,1,99.83
노들,4627760504,18,38.0,448,1,99.78
신설동,13227969660,18,38.0,1231,1,99.92
용답,2460188229,18,38.0,807,1,99.88
신촌,13683819523,18,38.0,2215,1,99.95
수서,6299196105,18,38.0,236,1,99.58
충정로,3893042379,18,38.0,1387,1,99.93
서강대,5221755996,18,38.0,2111,1,99.95
종로5가,436883169,18,38.0,1678,1,99.94
고속터미널,9798531671,18,38.0,689,37,94.63
청량리,10121691848,18,38.0,1413,1,99.93
봉은사,595750357,18,38.0,602,1,99.83
언주,414684639,18,38.0,1033,2,99.81
삼성중앙,595750358,18,38.0,682,1,99.85
사평,13512489422,18,38.0,789,1,99.87
선정릉,2110338712,18,38.0,804,2,99.75
신논현,8376423650,18,38.0,1082,1,99.91
외대앞,3831105923,18,38.0,1212,1,99.92
구반포,11641428792,18,38.0,381,1,99.74
흑석,436881334,18,38.0,262,1,99.62
신반포,10918075302,18,38.0,556,1,99.82
온수,4987997944,18,38.0,269,1,99.63
왕십리,9083521281,18,38.0,1411,1,99.93
응봉,13780851569,18,38.0,76,1,98.68
도봉,7006105399,18,38.0,659,3,99.54
서빙고,12874837067,18,38.0,295,1,99.66
양재,11431861586,18,38.0,940,1,99.89
이촌,4172393733,18,38.0,454,9,98.02
복정,11330600853,18,38.0,392,1,99.74
독산,4095041979,18,38.0,268,1,99.63
신내,9810803930,18,38.0,662,1,99.85
금천구청,5308009219,18,38.0,605,1,99.83
암사역사공원,436817489,18,38.0,476,1,99.79
보문,436873184,18,38.0,1115,1,99.91
동작,7660036116,18,38.0,204,1,99.51
서울,10013086401,18,38.0,830,1,99.88
도곡,5403582157,18,38.0,462,1,99.78
김포공항,2353543144,18,38.0,522,1,99.81
동대문역사문화공원,8496801700,18,38.0,1850,10,99.46
구로,8918160546,18,38.0,533,1,99.81
북한산보국문,3841557294,18,38.0,582,1,99.83
안국,436867523,18,38.0,1297,1,99.92
강일,13093833784,18,38.0,347,1,99.71
천호,999136673,18,38.0,1051,1,99.9
서원,1835221331,18,38.0,1227,1,99.92
동대문,3830591792,18,38.0,1671,1,99.94
삼각지,5589627062,18,38.0,902,1,99.89
도봉산,5246596481,18,38.0,477,1,99.79
도봉산,5246596482,18,38.0,488,1,99.8
영등포,11459128410,18,38.0,783,1,99.87
노량진,3785111388,18,38.0,417,1,99.76
용산,10816124190,18,38.0,415,2,99.52
종각,11198015018,18,38.0,1508,1,99.93
건대입구,2613069963,18,38.0,1123,14,98.75
가좌,5756085341,18,38.0,950,1,99.89
남영,7836289839,18,38.0,867,7,99.19
대방,4617447369,18,38.0,306,1,99.67
응암,8735757178,18,38.0,2062,1,99.95
합정,5215341441,18,38.0,1477,1,99.93
동묘앞,4170064719,18,38.0,1658,1,99.94
고려대,5404768239,18,38.0,1585,1,99.94
홍대입구,11841458495,18,38.0,2240,80,96.43
디지털미디어시티,9891051186,18,38.0,182,1,99.45
선릉,2280678836,18,38.0,766,1,99.87
강남구청,2282830004,18,38.0,911,1,99.89
강남,7168335697,18,38.0,1287,1,99.92
가락시장,10939998666,18,38.0,266,1,99.62
을지로3가,7694743853,18,38.0,1932,1,99.95
불광,11228575654,18,38.0,1358,1,99.93
구의,3958847218,18,38.0,330,1,99.7
강변,1850655113,18,38.0,359,1,99.72
잠실나루,5159105401,18,38.0,251,1,99.6
옥수,3851466435,18,38.0,215,1,99.53
충무로,3846576172,18,38.0,1502,9,99.4
약수,3846603560,18,38.0,839,1,99.88
교대,3355067052,18,38.0,895,1,99.89
오금,3278844051,18,38.0,992,1,99.9
한양대,8992783196,18,38.0,906,1,99.89
성수,2551966241,18,38.0,805,1,99.88
시청,3404904658,18,38.0,1074,1,99.91
을지로입구,436830313,18,38.0,1494,1,99.93
을지로4가,10296582868,18,38.0,1599,1,99.94
신당,414685846,18,38.0,1733,1,99.94
상왕십리,11127349744,18,38.0,1796,1,99.94
신촌,5937884691,18,38.0,2707,1,99.96
이대,9283138042,18,38.0,1934,1,99.95
아현,1936511359,18,38.0,1758,1,99.94
마곡나루,4019735070,18,38.0,568,1,99.82
당산,3216944261,18,38.0,692,1,99.86
문래,11455185928,18,38.0,1223,1,99.92
신도림,5344219251,18,38.0,229,14,93.89
구로디지털단지,4624772818,18,38.0,665,1,99.85
신대방,4624808762,18,38.0,578,1,99.83
신림,5404739367,18,38.0,1212,1,99.92
봉천,5404739628,18,38.0,1274,1,99.92
서울대입구,5406451695,18,38.0,959,1,99.9
낙성대,5406462591,18,38.0,618,1,99.84
방배,8471989456,18,38.0,421,1,99.76
서초,3221788784,18,38.0,652,1,99.85
역삼,2280678732,18,38.0,948,45,95.25
삼성,733859380,18,38.0,606,1,99.83
종합운동장,1430639131,18,38.0,362,1,99.72
잠실새내,2957013438,18,38.0,642,1,99.84
잠실,7877518993,18,38.0,415,1,99.76
양천구청,3380999909,18,38.0,471,1,99.79
신정네거리,9572122970,18,38.0,759,1,99.87
도림천,4630961655,18,38.0,567,1,99.82
경찰병원,1812000920,18,38.0,649,48,92.6
대청,2927282422,18,38.0,495,24,95.15
학여울,4643770712,18,38.0,520,1,99.81
대치,2281644495,18,38.0,618,3,99.51
매봉,5406359683,18,38.0,583,1,99.83
남부터미널,436864976,18,38.0,743,1,99.87
잠원,4634374794,18,38.0,513,1,99.81
신사,8489501829,18,38.0,1026,1,99.9
압구정,9891581229,18,38.0,1171,1,99.91
금호,4201516987,18,38.0,552,1,99.82
동대입구,436870722,18,38.0,1131,1,99.91
경복궁,6033544429,18,38.0,1196,1,99.92
독립문,13460710395,18,38.0,816,1,99.88
무악재,11296428367,18,38.0,455,1,99.78
홍제,436868050,18,38.0,855,1,99.88
녹번,436867704,18,38.0,786,1,99.87
구파발,8515726110,18,38.0,786,42,94.66
불암산,3841778897,18,38.0,478,1,99.79
쌍문,436836179,18,38.0,1106,1,99.91
수유,9813541694,18,38.0,1433,1,99.93
미아,9819314920,18,38.0,1362,1,99.93
미아사거리,5198597933,18,38.0,1334,1,99.93
길음,5210130825,18,38.0,921,4,99.57
혜화,2409390726,18,38.0,915,1,99.89
명동,7495868732,18,38.0,1420,1,99.93
회현,12920546288,18,38.0,1025,1,99.9
서울역,5348913449,18,38.0,990,1,99.9
숙대입구,2533148374,18,38.0,1017,1,99.9
신용산,10816047755,18,38.0,445,1,99.78
사당,11521991148,18,38.0,772,1,99.87
남태령,7621561344,18,38.0,140,1,99.29
마천,10277058704,18,38.0,1004,1,99.9
거여,4489986954,18,38.0,1107,1,99.91
개롱,12142687377,18,38.0,1146,10,99.13
방이,2310500979,18,38.0,840,1,99.88
올림픽공원,8493888383,18,38.0,637,1,99.84
둔촌동,4680325914,18,38.0,548,1,99.82
상일동,7106623354,18,38.0,484,1,99.79
고덕,5915757376,18,38.0,713,1,99.86
명일,10009228390,18,38.0,570,1,99.82
굽은다리,3851742835,18,38.0,725,2,99.72
길동,3856135009,18,38.0,792,1,99.87
강동,3856513978,18,38.0,814,1,99.88
광나루,11182352080,18,38.0,452,1,99.78
아차산,2123390941,18,38.0,612,1,99.84
장한평,10708070992,18,38.0,481,1,99.79
답십리,10708182321,18,38.0,295,1,99.66
마장,3832676328,18,38.0,1208,1,99.92
행당,3833113882,18,38.0,1241,9,99.27
신금호,3848968727,18,38.0,743,1,99.87
광화문,13971398420,18,38.0,1418,1,99.93
서대문,445343537,18,38.0,1362,1,99.93
애오개,13142535285,18,38.0,1849,5,99.73
공덕,9941864292,18,38.0,1998,9,99.55
마포,13227969612,18,38.0,1192,96,91.95
여의나루,355173356,18,38.0,598,1,99.83
여의도,4744225606,18,38.0,421,1,99.76
신길,4529530743,18,38.0,518,1,99.81
영등포시장,355173354,18,38.0,1102,1,99.91
영등포구청,5215341470,18,38.0,1148,1,99.91
양평,436860925,18,38.0,708,1,99.86
오목교,2808319707,18,38.0,1088,1,99.91
목동,13895049012,18,38.0,1061,1,99.91
신정,2848435510,18,38.0,787,1,99.87
까치산,1906282324,18,38.0,941,1,99.89
화곡,2289350750,18,38.0,1376,1,99.93
우장산,4706229292,18,38.0,1447,1,99.93
발산,1791473931,18,38.0,929,1,99.89
마곡,13800646917,18,38.0,593,1,99.83
송정,4602991606,18,38.0,677,1,99.85
개화산,9228947724,18,38.0,593,1,99.83
방화,2702609963,18,38.0,435,1,99.77
봉화산,436834232,18,38.0,477,1,99.79
화랑대,3842209686,18,38.0,904,8,99.12
석계,1795189949,18,38.0,982,1,99.9
돌곶이,3830773366,18,38.0,1397,1,99.93
상월곡,5219803722,18,38.0,1040,1,99.9
월곡,5406198806,18,38.0,1159,23,98.02
안암,7625622864,18,38.0,1804,1,99.94
창신,1943131791,18,38.0,758,1,99.87
청구,1936511423,18,38.0,1242,1,99.92
버티고개,3847632030,18,38.0,334,2,99.4
한강진,436868241,18,38.0,569,1,99.82
이태원,2470887090,18,38.0,754,1,99.87
녹사평,2384953064,18,38.0,1040,1,99.9
효창공원앞,4426288471,18,38.0,1133,1,99.91
대흥,9987526934,18,38.0,1983,1,99.95
광흥창,4101356295,18,38.0,1853,1,99.95
상수,414685238,18,38.0,1337,1,99.93
망원,445327391,18,38.0,1724,1,99.94
마포구청,5905951490,18,38.0,1038,1,99.9
월드컵경기장,798569457,18,38.0,500,1,99.8
증산,3823125035,18,38.0,1303,10,99.23
새절,3822999355,18,38.0,1828,1,99.95
구산,2292697262,18,38.0,1767,24,98.64
연신내,13357342120,18,38.0,1578,1,99.94
독바위,3824954278,18,38.0,914,1,99.89
역촌,10789220053,18,38.0,1917,3,99.84
어린이대공원,7939459503,18,38.0,860,1,99.88
군자,8743773046,18,38.0,1103,1,99.91
중곡,3840461137,18,38.0,932,1,99.89
용마산,10141309870,18,38.0,1285,1,99.92
사가정,436849774,18,38.0,1805,1,99.94
면목,436816024,18,38.0,1746,1,99.94
상봉,436718863,18,38.0,2078,1,99.95
중화,3819991417,18,38.0,1857,1,99.95
먹골,436538654,18,38.0,1117,1,99.91
태릉입구,13821634895,18,38.0,1354,1,99.93
공릉,13566284590,18,38.0,1151,1,99.91
하계,13566334119,18,38.0,554,1,99.82
중계,3835756882,18,38.0,440,1,99.77
노원,10598556476,18,38.0,697,7,99.0
마들,9410070134,18,38.0,1010,2,99.8
수락산,13566334197,18,38.0,619,1,99.84
가산디지털단지,436846908,18,38.0,460,3,99.35
남구로,2590252230,18,38.0,768,1,99.87
대림,2589375675,18,38.0,858,2,99.77
신풍,2108483850,18,38.0,848,1,99.88
보라매,2108483937,18,38.0,721,1,99.86
신대방삼거리,2108483943,18,38.0,901,1,99.89
장승배기,1830596637,18,38.0,854,1,99.88
상도,436821675,18,38.0,771,1,99.87
숭실대입구,11413637825,18,38.0,585,1,99.83
남성,4195693782,18,38.0,686,1,99.85
이수,13434371130,18,38.0,970,1,99.9
내방,2110270505,18,38.0,487,1,99.79
반포,9914441894,18,38.0,746,1,99.87
논현,2280678861,18,38.0,955,1,99.9
학동,2279487893,18,38.0,1030,1,99.9
청담,2279487921,18,38.0,785,1,99.87
자양,9040152140,18,38.0,636,1,99.84
용두,1939143883,18,38.0,1269,1,99.92
신답,2460188205,18,38.0,45,1,97.78
천왕,1784377384,18,38.0,338,10,97.04
장지,11202554992,18,38.0,983,1,99.9
문정,6832910091,18,38.0,581,1,99.83
송파,2280491847,18,38.0,553,1,99.82
석촌,2280491863,18,38.0,301,1,99.67
몽촌토성,2346858828,18,38.0,451,1,99.78
강동구청,436855505,18,38.0,904,1,99.89
암사,999136556,18,38.0,828,1,99.88
중앙보훈병원,4197252516,18,38.0,357,6,98.32
둔촌오륜,11229084218,18,38.0,377,1,99.73
한성백제,10009448574,18,38.0,394,1,99.75
송파나루,1809560163,18,38.0,485,1,99.79
석촌고분,10855673146,18,38.0,780,1,99.87
삼전,4186302819,18,38.0,613,1,99.84
대모산입구,4643770733,18,38.0,495,1,99.8
개포동,2032418657,18,38.0,428,1,99.77
구룡,436814317,18,38.0,225,1,99.56
한티,4784810914,18,38.0,616,1,99.84
압구정로데오,596509934,18,38.0,705,1,99.86
서울숲,9081846792,18,38.0,723,1,99.86
양재시민의숲,12872531616,18,38.0,667,1,99.85
청계산입구,11744211938,18,38.0,177,1,99.44
성신여대입구,5226829495,18,38.0,886,1,99.89
청량리,7749822746,18,38.0,1451,1,99.93
신내,9534964676,18,38.0,661,1,99.85
종로3가,7068953101,18,38.0,1739,1,99.94
신설동,13345643243,18,38.0,1380,1,99.93
성신여대입구,9816197077,18,38.0,862,1,99.88
이촌,13472471079,18,38.0,485,1,99.79
서울역,10216518963,18,38.0,550,1,99.82
수서,6004121530,18,38.0,224,1,99.55
건대입구,11303511536,18,38.0,1018,1,99.9
선정릉,596482732,18,38.0,765,6,99.22
선릉,860338496,18,38.0,762,63,91.73
도곡,3418782698,18,38.0,447,1,99.78
수서,12364278188,18,38.0,233,1,99.57
복정,11330600836,18,38.0,445,1,99.78
왕십리,9369050246,18,38.0,1530,1,99.93
왕십리,11127349780,18,38.0,1663,1,99.94
신설동,4173042514,18,38.0,1293,1,99.92
939정거장,8436624771,18,38.0,364,1,99.73
창동,4659124351,18,38.0,526,1,99.81
동작,3401123578,18,38.0,13,1,92.31
개화,9701881739,18,38.0,242,1,99.59
상봉,2470981971,18,38.0,1849,1,99.95
관악산,4373612914,18,38.0,549,1,99.82
서울대벤처타운,1835221096,18,38.0,879,1,99.89
신림,1844912791,18,38.0,1197,1,99.92
당곡,436858756,18,38.0,1055,1,99.91
보라매병원,436847189,18,38.0,817,19,97.67
보라매공원,7916896848,18,38.0,516,1,99.81
보라매,2819460436,18,38.0,703,1,99.86
서울지방병무청,11178013529,18,38.0,675,1,99.85
대방,11553007316,18,38.0,534,1,99.81
샛강,13506574406,18,38.0,361,65,81.99
샛강,13670786965,18,38.0,348,1,99.71
서울역,3390941198,18,38.0,980,1,99.9
디지털미디어시티,2605603657,18,38.0,383,1,99.74
디지털미디어시티,4652833827,18,38.0,469,1,99.79
노원,5706189891,18,38.0,776,1,99.87
양재,4865811281,18,38.0,893,1,99.89
강남,3087683154,18,38.0,1222,160,86.91
당산,10814323607,18,38.0,737,1,99.86
서울역,3391063393,18,38.0,1011,1,99.9
신길,4636791670,18,38.0,720,1,99.86
가산디지털단지,2108483903,18,38.0,492,1,99.8
상계,3401474874,18,38.0,689,1,99.85
선유도,2726710465,18,38.0,537,5,99.07
신목동,2812530406,18,38.0,405,1,99.75
염창,2289016390,18,38.0,683,1,99.85
등촌,2290015312,18,38.0,810,1,99.88
증미,3042643876,18,38.0,673,25,96.29
가양,2142681442,18,38.0,885,27,96.95
양천향교,414683333,18,38.0,635,1,99.84
신방화,10814323761,18,38.0,827,1,99.88
공항시장,4604019398,18,38.0,777,1,99.87
총신대입구(이수),4984575377,18,38.0,877,1,99.89
동묘앞,3830591800,18,38.0,1683,4,99.76
동대문,7195666618,18,38.0,1827,1,99.95
종로3가,4198116864,18,38.0,1363,1,99.93
종로3가,4197560774,18,38.0,1595,1,99.94
정릉,3828480980,18,38.0,700,1,99.86
솔샘,3841342870,18,38.0,826,1,99.88
삼양사거리,3841342963,18,38.0,1425,1,99.93
삼양,3840741768,18,38.0,1428,1,99.93
화계,436865378,18,38.0,1464,1,99.93
가오리,3840936112,18,38.0,1346,1,99.93
4.19민주묘지,3841077641,18,38.0,939,1,99.89
솔밭공원,3626451463,18,38.0,493,1,99.8
북한산우이,11824482197,18,38.0,274,2,99.27
시청,7677568503,18,38.0,1206,5,99.59
노량진,4627778176,18,38.0,411,1,99.76
김포공항,7981330101,18,38.0,553,1,99.82
김포공항,4874729815,18,38.0,614,1,99.84
옥수,8222891384,18,38.0,318,1,99.69
신도림,5119449050,18,38.0,331,14,95.77
수서,11563289590,18,38.0,234,21,91.03
연신내,10678122489,18,38.0,1643,1,99.94
뚝섬,8498978693,18,38.0,756,1,99.87
동대문역사문화공원,414685825,18,38.0,1759,1,99.94
동대문역사문화공원,1945254583,18,38.0,1864,10,99.46
종합운동장,13894950326,18,38.0,402,1,99.75
홍대입구,13227913200,18,38.0,2129,80,96.24
942정거장,436815896,18,38.0,625,1,99.84
한성대입구,5973684086,18,42.7,1088,1088,0.0
제기동,9655918649,18,42.7,1288,1288,0.0
신이문,3831106833,18,42.7,1042,1042,0.0
회기,9776882774,18,42.7,1756,1756,0.0
월계,3834716670,18,42.7,300,300,0.0
녹천,3834717475,18,42.7,227,227,0.0
광운대,436854528,18,42.7,396,396,0.0
창동,3834608837,18,42.7,424,424,0.0
방학,3846919916,18,42.7,688,688,0.0
오류동,8508812072,18,42.7,98,98,0.0
개봉,5442986444,18,42.7,390,390,0.0
구일,3210749463,18,42.7,272,272,0.0
일원,9454279402,18,42.7,208,208,0.0
양원,9534964626,18,42.7,911,911,0.0
한남,3852156874,18,42.7,249,249,0.0
수색,11944713936,18,42.7,364,364,0.0
940정거장,3011994542,18,42.7,315,315,0.0
중랑,10138603166,18,42.7,1617,1617,0.0
망우,9760894592,18,42.7,1800,1800,0.0
국회의사당,2932339394,18,42.7,587,587,0.0
노들,4627760504,18,42.7,448,448,0.0
신설동,13227969660,18,42.7,1231,1231,0.0
용답,2460188229,18,42.7,807,807,0.0
신촌,13683819523,18,42.7,2215,2215,0.0
수서,6299196105,18,42.7,236,236,0.0
충정로,3893042379,18,42.7,1387,1387,0.0
서강대,5221755996,18,42.7,2111,2111,0.0
종로5가,436883169,18,42.7,1678,1678,0.0
고속터미널,9798531671,18,42.7,689,689,0.0
청량리,10121691848,18,42.7,1413,1413,0.0
봉은사,595750357,18,42.7,602,602,0.0
언주,414684639,18,42.7,1033,1033,0.0
삼성중앙,595750358,18,42.7,682,682,0.0
사평,13512489422,18,42.7,789,789,0.0
선정릉,2110338712,18,42.7,804,804,0.0
신논현,8376423650,18,42.7,1082,1082,0.0
외대앞,3831105923,18,42.7,1212,1212,0.0
구반포,11641428792,18,42.7,381,381,0.0
흑석,436881334,18,42.7,262,262,0.0
신반포,10918075302,18,42.7,556,556,0.0
온수,4987997944,18,42.7,269,269,0.0
왕십리,9083521281,18,42.7,1411,1411,0.0
응봉,13780851569,18,42.7,76,76,0.0
도봉,7006105399,18,42.7,659,659,0.0
서빙고,12874837067,18,42.7,295,295,0.0
양재,11431861586,18,42.7,940,940,0.0
이촌,4172393733,18,42.7,454,454,0.0
복정,11330600853,18,42.7,392,392,0.0
독산,4095041979,18,42.7,268,268,0.0
신내,9810803930,18,42.7,662,662,0.0
금천구청,5308009219,18,42.7,605,605,0.0
암사역사공원,436817489,18,42.7,476,476,0.0
보문,436873184,18,42.7,1115,1115,0.0
동작,7660036116,18,42.7,204,204,0.0
서울,10013086401,18,42.7,830,830,0.0
도곡,5403582157,18,42.7,462,462,0.0
김포공항,2353543144,18,42.7,522,522,0.0
동대문역사문화공원,8496801700,18,42.7,1850,1850,0.0
구로,8918160546,18,42.7,533,533,0.0
북한산보국문,3841557294,18,42.7,582,582,0.0
안국,436867523,18,42.7,1297,1297,0.0
강일,13093833784,18,42.7,347,347,0.0
천호,999136673,18,42.7,1051,1051,0.0
서원,1835221331,18,42.7,1227,1227,0.0
동대문,3830591792,18,42.7,1671,1671,0.0
삼각지,5589627062,18,42.7,902,902,0.0
도봉산,5246596481,18,42.7,477,477,0.0
도봉산,5246596482,18,42.7,488,488,0.0
영등포,11459128410,18,42.7,783,783,0.0
노량진,3785111388,18,42.7,417,417,0.0
용산,10816124190,18,42.7,415,415,0.0
종각,11198015018,18,42.7,1508,1508,0.0
건대입구,2613069963,18,42.7,1123,1123,0.0
가좌,5756085341,18,42.7,950,950,0.0
남영,7836289839,18,42.7,867,867,0.0
대방,4617447369,18,42.7,306,306,0.0
응암,8735757178,18,42.7,2062,2062,0.0
합정,5215341441,18,42.7,1477,1477,0.0
동묘앞,4170064719,18,42.7,1658,1658,0.0
고려대,5404768239,18,42.7,1585,1585,0.0
홍대입구,11841458495,18,42.7,2240,2240,0.0
디지털미디어시티,9891051186,18,42.7,182,182,0.0
선릉,2280678836,18,42.7,766,766,0.0
강남구청,2282830004,18,42.7,911,911,0.0
강남,7168335697,18,42.7,1287,1287,0.0
가락시장,10939998666,18,42.7,266,266,0.0
을지로3가,7694743853,18,42.7,1932,1932,0.0
불광,11228575654,18,42.7,1358,1358,0.0
구의,3958847218,18,42.7,330,330,0.0
강변,1850655113,18,42.7,359,359,0.0
잠실나루,5159105401,18,42.7,251,251,0.0
옥수,3851466435,18,42.7,215,215,0.0
충무로,3846576172,18,42.7,1502,1502,0.0
약수,3846603560,18,42.7,839,839,0.0
교대,3355067052,18,42.7,895,895,0.0
오금,3278844051,18,42.7,992,992,0.0
한양대,8992783196,18,42.7,906,906,0.0
성수,2551966241,18,42.7,805,805,0.0
시청,3404904658,18,42.7,1074,1074,0.0
