u,v,osmid,highway_1,width_final,length,Tmrt_06,Tmrt_07,Tmrt_08,Tmrt_09,Tmrt_10,Tmrt_11,Tmrt_12,Tmrt_13,Tmrt_14,Tmrt_15,Tmrt_16,Tmrt_17,Tmrt_18,Tmrt_19
13070402055,13070402064,37399402,tertiary,9.0,8.909557436912545,24.14547348022461,30.271747589111328,37.800819396972656,52.0740966796875,60.204429626464844,63.2005615234375,65.85771179199219,65.4930648803711,66.2030258178711,65.86587524414062,63.29264450073242,60.61463165283203,55.211944580078125,47.83720397949219
13070402064,13070402055,37399402,tertiary,9.0,8.909557436912545,24.14547348022461,30.271747589111328,37.800819396972656,52.0740966796875,60.204429626464844,63.2005615234375,65.85771179199219,65.4930648803711,66.2030258178711,65.86587524414062,63.29264450073242,60.61463165283203,55.211944580078125,47.83720397949219
8498410071,13906073327,"[1525647288, 1525647289]",footway,2.0,19.477317396566114,24.167631149291992,30.185583114624023,37.60813522338867,52.50996398925781,60.90360641479492,64.08103942871094,67.08097076416016,66.81086730957031,67.79519653320312,66.47708892822266,63.745174407958984,61.06494140625,55.72466278076172,48.284324645996094
13906073327,8498410071,"[1525647288, 1525647289]",footway,2.0,19.477317396566114,24.167631149291992,30.185583114624023,37.60813522338867,52.50996398925781,60.90360641479492,64.08103942871094,67.08097076416016,66.81086730957031,67.79519653320312,66.47708892822266,63.745174407958984,61.06494140625,55.72466278076172,48.284324645996094
614825753,732244691,59079414,trunk_link,6.0,256.0425942525338,24.766097005208334,30.142647298177085,34.841845703125,40.44285481770833,44.11680908203125,46.89629313151042,52.92684733072917,57.0807373046875,59.6676513671875,58.439005533854164,55.192867024739584,53.134423828125,48.46797281901042,41.48904622395833
732244691,614825753,59079414,trunk_link,6.0,256.0425942525337,24.766097005208334,30.142647298177085,34.841845703125,40.44285481770833,44.11680908203125,46.89629313151042,52.92684733072917,57.0807373046875,59.6676513671875,58.439005533854164,55.192867024739584,53.134423828125,48.46797281901042,41.48904622395833
4963715643,4963715642,506687947,footway,2.0,73.63475871951229,24.389705657958984,31.269561767578125,38.69314956665039,47.33607482910156,53.81432342529297,55.23265838623047,53.545379638671875,49.51978302001953,45.66226577758789,45.525352478027344,46.65803909301758,44.27053451538086,40.38339614868164,35.85955047607422
4963715642,4963715643,506687947,footway,2.0,73.63475871951229,24.389705657958984,31.269561767578125,38.69314956665039,47.33607482910156,53.81432342529297,55.23265838623047,53.545379638671875,49.51978302001953,45.66226577758789,45.525352478027344,46.65803909301758,44.27053451538086,40.38339614868164,35.85955047607422
4963715642,7984928216,64980267,footway,3.0,118.04104775217053,23.755755615234374,31.581637573242187,40.048196411132814,49.26286315917969,55.77940063476562,57.88892822265625,59.32418212890625,58.2749267578125,58.64888305664063,57.457525634765624,55.00201416015625,52.058172607421874,46.44870300292969,39.36754150390625
7984928216,4963715642,64980267,footway,3.0,118.04104775217053,23.755755615234374,31.581637573242187,40.048196411132814,49.26286315917969,55.77940063476562,57.88892822265625,59.32418212890625,58.2749267578125,58.64888305664063,57.457525634765624,55.00201416015625,52.058172607421874,46.44870300292969,39.36754150390625
7984928220,4011204282,856378835,service,4.0,18.778014126493666,23.739665985107422,31.378822326660156,39.753055572509766,48.95186233520508,55.586143493652344,57.71638488769531,59.35576629638672,58.401573181152344,58.7877082824707,57.66141891479492,55.212890625,52.197147369384766,46.534664154052734,39.187686920166016
4011204282,7984928220,856378835,service,4.0,18.778014126493666,23.739665985107422,31.378822326660156,39.753055572509766,48.95186233520508,55.586143493652344,57.71638488769531,59.35576629638672,58.401573181152344,58.7877082824707,57.66141891479492,55.212890625,52.197147369384766,46.534664154052734,39.187686920166016
4963715643,4963715662,"[506687948, 506687949]",footway,2.0,352.2303798894781,24.453235826994245,30.532078793174342,37.061594109786185,44.4545320209704,49.876779656661185,51.69814260382401,50.318430047286185,50.17029451069079,52.26466128700658,51.13807437294408,47.0769685444079,43.8336181640625,38.82421232524671,33.76127544202303
4963715662,4963715643,"[506687948, 506687949]",path,2.0,352.2303798894781,24.453235826994245,30.532078793174342,37.061594109786185,44.4545320209704,49.876779656661185,51.69814260382401,50.318430047286185,50.17029451069079,52.26466128700658,51.13807437294408,47.0769685444079,43.8336181640625,38.82421232524671,33.76127544202303
